,name,district,title,link,date,party
117,Damon Connolly,12,Assemblymember Connolly Hosts Contest for New State Legislation Ideas,https://a12.asmdc.org/press-releases/20240110-assemblymember-connolly-hosts-contest-new-state-legislation-ideas,"Wednesday, January 10, 2024",Democrat
118,Damon Connolly,12,Assemblymember Connolly Passes Clean Water Protections for Rural Communities and Endangered  Wetlands,https://a12.asmdc.org/press-releases/20240109-assemblymember-connolly-passes-clean-water-protections-rural-communities,"Tuesday, January 9, 2024",Democrat
119,Damon Connolly,12,Assemblymember Connolly Strengthens Sexual Harassment Protections at California State University Campuses with New Legislation,https://a12.asmdc.org/press-releases/20240104-assemblymember-connolly-strengthens-sexual-harassment-protections,"Thursday, January 4, 2024",Democrat
120,Damon Connolly,12,Assemblymember Connolly Introduces Bill to Reduce E-Bike Collisions,https://a12.asmdc.org/press-releases/20240103-assemblymember-connolly-introduces-bill-reduce-e-bike-collisions,"Wednesday, January 3, 2024",Democrat
121,Damon Connolly,12,Connolly's Bill Strengthening Oversight on Mobile Home Inspectors Signed Into Law,https://a12.asmdc.org/press-releases/20231012-connollys-bill-strengthening-oversight-mobile-home-inspectors-signed-law,"Thursday, October 12, 2023",Democrat
122,Damon Connolly,12,Bill Strengthening Enforcement of Flavored Tobacco Ban Signed into Law,https://a12.asmdc.org/press-releases/20231009-bill-strengthening-enforcement-flavored-tobacco-ban-signed-law,"Monday, October 9, 2023",Democrat
123,Damon Connolly,12,Connolly’s Body Armor Restriction Bill Signed into Law,https://a12.asmdc.org/press-releases/20230926-connollys-body-armor-restriction-bill-signed-law,"Tuesday, September 26, 2023",Democrat
124,Damon Connolly,12,Assemblymember Connolly Sends Robust Bill Package to Governor’s Desk,https://a12.asmdc.org/press-releases/20230920-assemblymember-connolly-sends-robust-bill-package-governors-desk,"Wednesday, September 20, 2023",Democrat
125,Damon Connolly,12,Assemblymember Connolly Sends Body Armor Restriction Bill to Governor’s Desk,https://a12.asmdc.org/press-releases/20230915-assemblymember-connolly-sends-body-armor-restriction-bill-governors-desk,"Friday, September 15, 2023",Democrat
126,Damon Connolly,12,Connolly Passes Flavored Tobacco Ban Enforcement Bill Through Legislature,https://a12.asmdc.org/press-releases/20230914-connolly-passes-flavored-tobacco-ban-enforcement-bill-through-legislature,"Thursday, September 14, 2023",Democrat
127,Damon Connolly,12,Assemblymember Connolly Sends Bill Streamlining Reporting Requirements for Organic Farmers to Governor’s Desk,https://a12.asmdc.org/press-releases/20230913-assemblymember-connolly-sends-bill-streamlining-reporting-requirements,"Wednesday, September 13, 2023",Democrat
128,Damon Connolly,12,Assemblymember Connolly Passes First Bills to the Governor’s Desk,https://a12.asmdc.org/press-releases/20230907-assemblymember-connolly-passes-first-bills-governors-desk,"Thursday, September 7, 2023",Democrat
129,Damon Connolly,12,Connolly Issues Response to Senate Decision to Block Pesticide Restriction Bill,https://a12.asmdc.org/press-releases/20230905-connolly-issues-response-senate-decision-block-pesticide-restriction-bill,"Tuesday, September 5, 2023",Democrat
130,Damon Connolly,12,Assemblymember Connolly Calls on CalTrans to Fix Local Richmond Bridge,https://a12.asmdc.org/press-releases/20230718-assemblymember-connolly-calls-caltrans-fix-local-richmond-bridge,"Tuesday, July 18, 2023",Democrat
131,Damon Connolly,12,Assemblymember Connolly Appointed as Chair of Joint Committee on Fairs Allocation and Classification,https://a12.asmdc.org/press-releases/20230706-assemblymember-connolly-appointed-chair-joint-committee-fairs-allocation,"Thursday, July 6, 2023",Democrat
132,Damon Connolly,12,Assemblymember Connolly Congratulates Robert Rivas on Becoming New Speaker of the State Assembly,https://a12.asmdc.org/press-releases/20230630-assemblymember-connolly-congratulates-robert-rivas-becoming-new-speaker,"Friday, June 30, 2023",Democrat
133,Damon Connolly,12,Assemblymembers Connolly & Kalra Address Sodium Nitrite Suicides,https://a12.asmdc.org/press-releases/20230619-assemblymembers-connolly-kalra-address-sodium-nitrite-suicides,"Monday, June 19, 2023",Democrat
134,Damon Connolly,12,Connolly Joins Pesticide-Free Advocates to Champion the Passage of AB 99,https://a12.asmdc.org/press-releases/20230614-connolly-joins-pesticide-free-advocates-champion-passage-ab-99,"Wednesday, June 14, 2023",Democrat
135,Damon Connolly,12,Assemblymember Connolly Passes 14 Bills off the Assembly Floor,https://a12.asmdc.org/press-releases/20230601-assemblymember-connolly-passes-14-bills-assembly-floor,"Thursday, June 1, 2023",Democrat
136,Damon Connolly,12,Bridge the Gap Named 2023 Nonprofit of the Year for Assembly District 12,https://a12.asmdc.org/press-releases/20230517-bridge-gap-named-2023-nonprofit-year-assembly-district-12,"Wednesday, May 17, 2023",Democrat
137,Damon Connolly,12,Assemblymember Connolly Introduces Compost Awareness Week,https://a12.asmdc.org/press-releases/20230508-assemblymember-connolly-introduces-compost-awareness-week,"Monday, May 8, 2023",Democrat
138,Damon Connolly,12,Connolly’s Tobacco Control Bill Passes through Final Assembly Policy Committee,https://a12.asmdc.org/press-releases/20230427-connollys-tobacco-control-bill-passes-through-final-assembly-policy,"Thursday, April 27, 2023",Democrat
139,Damon Connolly,12,Connolly’s Richmond-San Rafael Bridge Traffic Reduction Bill Passes Unanimously,https://a12.asmdc.org/press-releases/20230419-connollys-richmond-san-rafael-bridge-traffic-reduction-bill-passes,"Wednesday, April 19, 2023",Democrat
140,Damon Connolly,12,Assemblymember Connolly Amends Bill to Close Loophole in Flavored Tobacco Ban,https://a12.asmdc.org/press-releases/20230407-assemblymember-connolly-amends-bill-close-loophole-flavored-tobacco-ban,"Friday, April 7, 2023",Democrat
141,Damon Connolly,12,Petaluma School Board President Joanna Paun Honored as Woman of the Year,https://a12.asmdc.org/press-releases/20230320-petaluma-school-board-president-joanna-paun-honored-woman-year,"Monday, March 20, 2023",Democrat
142,Damon Connolly,12,North Bay Severe Weather Advisory,https://a12.asmdc.org/press-releases/20230314-north-bay-severe-weather-advisory,"Tuesday, March 14, 2023",Democrat
143,Damon Connolly,12,Assemblymember Connolly Authors Phased Ban on Tobacco Products,https://a12.asmdc.org/press-releases/20230223-assemblymember-connolly-authors-phased-ban-tobacco-products,"Thursday, February 23, 2023",Democrat
144,Damon Connolly,12,Assemblymember Connolly Confronts Teen Suicide Epidemic with New Legislation,https://a12.asmdc.org/press-releases/20230216-assemblymember-connolly-confronts-teen-suicide-epidemic-new-legislation,"Thursday, February 16, 2023",Democrat
145,Damon Connolly,12,Assemblymember Connolly Authors Medical Nutrition Equity Act,https://a12.asmdc.org/press-releases/20230213-assemblymember-connolly-authors-medical-nutrition-equity-act,"Monday, February 13, 2023",Democrat
146,Damon Connolly,12,Assemblymember Connolly Introduces Bill to Protect Home Insurance for Seniors,https://a12.asmdc.org/press-releases/20230208-assemblymember-connolly-introduces-bill-protect-home-insurance-seniors,"Wednesday, February 8, 2023",Democrat
147,Damon Connolly,12,Energy Costs -- What's Going On,https://a12.asmdc.org/press-releases/20230207-energy-costs-whats-going,"Tuesday, February 7, 2023",Democrat
148,Damon Connolly,12,Transformational Organic Farming Bill Package Announced by Connolly,https://a12.asmdc.org/press-releases/20230202-transformational-organic-farming-bill-package-announced-connolly,"Thursday, February 2, 2023",Democrat
149,Damon Connolly,12,Oversight on Mobile Home Inspectors Strengthened in New Legislation by Assemblymember Connolly,https://a12.asmdc.org/press-releases/20230130-oversight-mobile-home-inspectors-strengthened-new-legislation,"Monday, January 30, 2023",Democrat
150,Damon Connolly,12,Assemblymember Connolly Announces Legislative & Budget Committee Assignments,https://a12.asmdc.org/press-releases/20230118-assemblymember-connolly-announces-legislative-budget-committee-assignments,"Wednesday, January 18, 2023",Democrat
151,Damon Connolly,12,Connolly’s New Bill Stops Pesticide Spraying along North Bay Highways,https://a12.asmdc.org/press-releases/20230112-connollys-new-bill-stops-pesticide-spraying-along-north-bay-highways,"Thursday, January 12, 2023",Democrat
152,Damon Connolly,12,Assemblymember Connolly Responds to Governor Newsom's Budget Proposal,https://a12.asmdc.org/press-releases/20230110-assemblymember-connolly-responds-governor-newsoms-budget-proposal,"Tuesday, January 10, 2023",Democrat
153,Damon Connolly,12,Assemblymember Connolly Authors Ban on Body Armor Used by Mass Shooters,https://a12.asmdc.org/press-releases/20230105-assemblymember-connolly-authors-ban-body-armor-used-mass-shooters,"Thursday, January 5, 2023",Democrat
154,Damon Connolly,12,Assemblymember Connolly Appointed as Vice-Chair of Climate Change Policy Committee,https://a12.asmdc.org/press-releases/20221223-assemblymember-connolly-appointed-vice-chair-climate-change-policy,"Friday, December 23, 2022",Democrat
155,Damon Connolly,12,Damon Connolly is Sworn in as Assemblymember for District 12,https://a12.asmdc.org/press-releases/20221205-damon-connolly-sworn-assemblymember-district-12,"Monday, December 5, 2022",Democrat
178,Buffy Wicks,14,Landmark Housing Legislation Passes California Assembly With Bipartisan Support,https://a14.asmdc.org/press-releases/20250630-landmark-housing-legislation-passes-california-assembly-bipartisan-support,"Monday, June 30, 2025",Democrat
179,Buffy Wicks,14,Asm. Wicks' Bill to Protect Kids Online Passes Assembly with Bipartisan Support,https://a14.asmdc.org/press-releases/20250602-asm-wicks-bill-protect-kids-online-passes-assembly-bipartisan-support,"Monday, June 2, 2025",Democrat
180,Buffy Wicks,14,Asm. Wicks Announces Partnership with State Library to Support the Work of California Journalists,https://a14.asmdc.org/press-releases/20250521-asm-wicks-announces-partnership-state-library-support-work-california,"Wednesday, May 21, 2025",Democrat
181,Buffy Wicks,14,"Assemblymember Wicks, Senator Wiener Applaud Governor Newsom’s Support for their CEQA Reform Bills",https://a14.asmdc.org/press-releases/20250514-assemblymember-wicks-senator-wiener-applaud-governor-newsoms-support-their,"Wednesday, May 14, 2025",Democrat
182,Buffy Wicks,14,California Legislature Releases Sweeping Bill Package to Fast Track Housing Production,https://a14.asmdc.org/press-releases/20250327-california-legislature-releases-sweeping-bill-package-fast-track-housing,"Thursday, March 27, 2025",Democrat
183,Buffy Wicks,14,Assemblymember Buffy Wicks and Senator Tom Umberg Join Forces on Digital Age Assurance Act to Advance Online Protections for Kids,https://a14.asmdc.org/press-releases/20250325-assemblymember-buffy-wicks-and-senator-tom-umberg-join-forces-digital-age,"Tuesday, March 25, 2025",Democrat
184,Buffy Wicks,14,Final Report: Select Committee on Permitting Reform,https://a14.asmdc.org/press-releases/20250304-final-report-select-committee-permitting-reform,"Tuesday, March 4, 2025",Democrat
185,Buffy Wicks,14,"Select Committee on Permitting Reform Releases Landmark Report, Calls for Action",https://a14.asmdc.org/press-releases/20250304-select-committee-permitting-reform-releases-landmark-report-calls-action,"Tuesday, March 4, 2025",Democrat
186,Buffy Wicks,14,Asm. Wicks and Sen. Cabaldon Move Forward to Tackle Crushing Housing Costs;  Jointly Unveil $10 Billion Affordable Housing Bond Proposals,https://a14.asmdc.org/press-releases/20250218-asm-wicks-and-sen-cabaldon-move-forward-tackle-crushing-housing-costs,"Tuesday, February 18, 2025",Democrat
187,Buffy Wicks,14,Assembly Democrats Pass Legal Defense Fund to Protect California Economy from Republican Chaos in D.C.,https://a14.asmdc.org/press-releases/20250203-assembly-democrats-pass-legal-defense-fund-protect-california-economy,"Monday, February 3, 2025",Democrat
188,Buffy Wicks,14,Select Committee on Permitting Reform Spotlights Urgent Need for Clean Energy Infrastructure at Palm Desert Tour and Hearing,https://a14.asmdc.org/press-releases/20241120-select-committee-permitting-reform-spotlights-urgent-need-clean-energy,"Wednesday, November 20, 2024",Democrat
189,Buffy Wicks,14,Select Committee on Permitting Reform Highlights Urgent Need for Housing and Transportation Solutions,https://a14.asmdc.org/press-releases/20241113-select-committee-permitting-reform-highlights-urgent-need-housing-and,"Wednesday, November 13, 2024",Democrat
190,Buffy Wicks,14,Select Committee on Permitting Reform Puts Spotlight On Climate Resilience at Bay Tour and Hearing,https://a14.asmdc.org/press-releases/20241018-select-committee-permitting-reform-puts-spotlight-climate-resilience-bay,"Friday, October 18, 2024",Democrat
191,Buffy Wicks,14,"Assemblymember Wicks secures agreement with State, major tech companies to support the work of California journalists",https://a14.asmdc.org/press-releases/20240821-assemblymember-wicks-secures-agreement-state-major-tech-companies-support,"Wednesday, August 21, 2024",Democrat
192,Buffy Wicks,14,Select Committee on Permitting Reform Kicks Off with Inaugural Hearing,https://a14.asmdc.org/press-releases/20240618-select-committee-permitting-reform-kicks-inaugural-hearing,"Tuesday, June 18, 2024",Democrat
193,Buffy Wicks,14,MEDIA ADVISORY: Select Committee on Permitting Reform to Convene Inaugural Meeting,https://a14.asmdc.org/press-releases/20240614-media-advisory-select-committee-permitting-reform-convene-inaugural-meeting,"Friday, June 14, 2024",Democrat
194,Buffy Wicks,14,NEW POLL: Strong Majority of Voters Support Housing Bond on November Ballot,https://a14.asmdc.org/press-releases/20240417-new-poll-strong-majority-voters-support-housing-bond-november-ballot,"Wednesday, April 17, 2024",Democrat
195,Buffy Wicks,14,"Legislation to Tackle Ticketmaster Monopoly, Empower Fans, Unveiled by Asm. Wicks, Musicians, Community Leaders",https://a14.asmdc.org/press-releases/20240408-legislation-tackle-ticketmaster-monopoly-empower-fans-unveiled-asm-wicks,"Monday, April 8, 2024",Democrat
196,Buffy Wicks,14,"Attorney General Bonta, Assemblymember Wicks Announce Legislation to Modernize Builder’s Remedy, Encourage Cities to Plan for the Future, and Facilitate Housing for All",https://a14.asmdc.org/press-releases/20240402-attorney-general-bonta-assemblymember-wicks-announce-legislation-modernize,"Tuesday, April 2, 2024",Democrat
197,Buffy Wicks,14,Co-Authors and Coalition Grow Behind Affordable Housing Bond,https://a14.asmdc.org/press-releases/20240227-co-authors-and-coalition-grow-behind-affordable-housing-bond,"Tuesday, February 27, 2024",Democrat
198,Buffy Wicks,14,"Gov. Newsom Signs AB 1394, Enacting Strongest Law in the Nation Aimed at Combating Child Sex Abuse Material (CSAM)",https://a14.asmdc.org/press-releases/20231009-gov-newsom-signs-ab-1394-enacting-strongest-law-nation-aimed-combating,"Monday, October 9, 2023",Democrat
