source,filename,document_date,num_sentences,num_mentions,num_ai_mentions,num_science_mentions,num_claim_like,unique_urls_count,unique_dois_count,unique_arxiv_count,unique_other_refs_count,has_any_reference
Democratic Assembly,20170601-assemblymember-al-muratsuchis-assembly-bill-ab-1646-which-calls-creation.txt,,20,6,6,0,0,0,0,0,0,False
Democratic Assembly,20170601-assemblymember-al-muratsuchis-bill-streamline-construction-beach-city.txt,,17,6,6,0,0,0,0,0,0,False
Democratic Assembly,20170601-assemblymember-irwin-and-city-thousand-oaks-host-inaugural-safety-fair.txt,,18,6,6,0,0,0,0,0,0,False
Democratic Assembly,20170601-flood-hazard-zone-disclosure-authored-assemblymember-ash-kalra-passes.txt,,11,4,4,0,0,0,0,0,0,False
Democratic Assembly,20170602-assembly-al-muratuchis-statement-president-donald-trumps-decision-pull-out.txt,,4,2,2,1,0,0,0,0,0,False
Democratic Assembly,20170604-los-tres-cochinitos-honored-california-small-business-day-2017.txt,"June 5, 2017",16,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170604-quirk-silva-honors-dr-stephen-tsai.txt,,23,8,8,0,0,0,0,0,0,False
Democratic Assembly,20170605-rubio-selects-arrow-automotive-ad48-small-business-year.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20170607-aaaaaaaassemblywoman-quirk-silva-continues-champion-veteran-cemetery-and.txt,,16,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170608-113-million-approved-compton-college-heels-new-accreditation.txt,,16,4,3,2,0,0,0,0,0,False
Democratic Assembly,20170608-budget-conference-committee-approves-54-million-budget-request.txt,,12,7,5,4,0,0,0,0,0,False
Democratic Assembly,20170608-statement-assemblymember-al-muratsuchi-d-torrance-south-coast-air-quality.txt,,18,7,7,0,0,0,0,0,0,False
Democratic Assembly,20170612-rubio-connects-veterans-jobs-and-services-resource-fair.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20170613-quirk-silva-budget-efforts-orange-county-pay.txt,,19,6,6,0,0,0,0,0,0,False
Democratic Assembly,20170614-berman-expresses-support-california-budget.txt,,28,5,5,0,0,0,0,0,1,True
Democratic Assembly,20170614-district-choice-extension-included-california-budget.txt,,12,5,5,0,0,0,0,0,0,False
Democratic Assembly,20170615-assemblymember-jacqui-irwins-statement-california-budget.txt,,11,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170615-assemblymember-muratsuchi-releases-statement-california-state-budget.txt,,5,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170615-assemblywoman-quirk-silva-sees-progress-budget-passage-urges-greater.txt,,15,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170615-legislature-sends-robust-budget-governor-democratic-caucus-chair-expresses.txt,,7,3,3,1,0,0,0,0,0,False
Democratic Assembly,20170616-assemblymember-al-muratsuchis-house-resolution-hr-47-declaring-june-17-2017.txt,"June 17, 2017",14,5,5,0,0,0,0,0,0,False
Democratic Assembly,20170616-assemblymember-muratsuchis-bill-protect-child-sexual-assault-victims.txt,,15,6,6,1,0,0,0,0,1,True
Democratic Assembly,20170620-quirk-silva-honors-fullerton-resident-wesley-achicka-adams-veteran-year.txt,"August 7, 1936",15,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170621-assemblymember-al-muratsuchis-bill-streamline-construction-beach-cities.txt,,16,6,6,0,0,0,0,0,0,False
Democratic Assembly,20170621-rubio-selects-distinguished-veteran-honor-10th-annual-recognition-ceremony.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20170622-restoration-diversion-services-named-non-profit-year.txt,"June 28, 2017",23,3,1,2,0,0,0,0,0,False
Democratic Assembly,20170626-berman-secures-funding-combat-flooding-pescadero.txt,,20,4,4,0,0,0,0,0,0,False
Democratic Assembly,20170626-governor-okays-funding-west-coyote-hills-open-space-project.txt,,11,5,4,0,0,0,0,0,1,True
Democratic Assembly,20170627-assemblymember-irwin-names-many-mansions-assembly-district-44-nonprofit.txt,,18,5,5,0,0,0,0,0,0,False
Democratic Assembly,20170627-mobile-park-owner-disclosure-act-signed-governor.txt,,16,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170628-quirk-silva-bill-protect-california-jobs-becomes-law.txt,,9,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170628-rubio-selects-glendora-education-foundation-calnonprofit-year.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20170629-assemblymember-arambula-seeks-funds-local-bridge-project.txt,,21,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170630-assemblymember-al-muratsuchi-presents-junes-taste-assembly-district-66.txt,,18,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170703-sharon-quirk-silva-celebrates-independence-day-state-assembly-floor-and.txt,"July 4, 2017",6,1,1,0,0,0,0,0,0,False
Democratic Assembly,20170704-governor-takes-action-assemblywoman-quirk-silva-request-assist-orange.txt,,12,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170704-uc-berkeley-poll-results-support-bill-co-authored-gipson-close-californias.txt,,16,7,6,1,0,0,0,0,0,False
Democratic Assembly,20170706-assemblymember-al-muratsuchis-assembly-bill-ab-651-which-will-improve.txt,,12,5,4,1,0,0,0,0,0,False
Democratic Assembly,20170706-assemblymember-irwin-honors-roberto-s-juarez-veteran-year.txt,,19,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170706-iei-e-e-14-e2-12ie-iyi-i-14i-iedeg-ii-iedeg-e3mea.txt,,7,1,1,0,0,0,0,0,0,False
Democratic Assembly,20170706-licensed-peace-officer-bill-authored-assemblymember-ash-kalra-passes-both.txt,,13,8,6,2,0,0,0,0,0,False
Democratic Assembly,20170709-iiii-12iiii-e1iss-e3i-ie-y.txt,,16,1,1,0,0,0,0,0,0,False
Democratic Assembly,20170711-assemblywoman-quirk-silva-supports-bill-help-brave-women-veterans.txt,,21,5,5,2,0,0,0,0,0,False
Democratic Assembly,20170711-gipson-appalled-racially-insensitive-photos-taken-judicial-council-staff.txt,,11,4,4,1,0,0,0,0,0,False
Democratic Assembly,20170713-rubio-hold-community-housing-event-july-15th.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20170716-berman-supports-passage-bills-extend-cap-and-trade-and-address-air-quality.txt,"December 31, 2030",26,9,8,1,0,0,0,0,0,False
Democratic Assembly,20170717-assemblymember-ash-kalra-responds-governors-statement-affordable-housing.txt,,11,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170717-assemblywoman-quirk-silva-opposes-cap-and-trade-bill.txt,,12,4,4,0,0,0,0,0,0,False
Democratic Assembly,20170717-governor-brown-signs-bill-assemblymember-berman-fight-food-insecurity.txt,,23,5,5,0,0,0,0,0,0,False
Democratic Assembly,20170718-statement-assemblymember-al-muratsuchi-why-he-signed-joint-author-cap-and.txt,,13,7,7,0,0,0,0,0,0,False
Democratic Assembly,20170719-assembly-natural-resources-committee-passed-sb-188-bill-co-authored.txt,,13,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170719-audit-protection-act-jointly-authored-assemblymembers-al-muratsuchi-kevin.txt,,12,4,4,0,0,0,0,0,0,False
Democratic Assembly,20170720-assemblymember-ash-kalra-host-paws-cause-adoption-event-sponsor-free-pet.txt,,19,5,4,1,0,0,0,0,0,False
Democratic Assembly,20170724-gipson-bill-ensure-student-safety-signed-governor.txt,,12,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170724-licensed-peace-officer-bill-authored-assemblymember-ash-kalra.txt,,15,7,6,1,0,0,0,0,0,False
Democratic Assembly,20170724-quirk-silva-bill-protect-california-homeowners-becomes-law.txt,,10,1,1,0,0,0,0,0,0,False
Democratic Assembly,20170726-quirk-silvaas-legislative-package-claims-early-successes.txt,,22,6,6,0,0,0,0,0,0,False
Democratic Assembly,20170727-iem-i-i-i-64ips-14e-edege-e2degie-i-e.txt,,5,1,1,0,0,0,0,0,0,False
Democratic Assembly,20170802-trump-administration-receives-scathing-critique-after-support-new.txt,,17,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170803-governor-signs-gipson-bill-restore-police-powers-local-ports.txt,,14,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170805-52-years-ago-and-still-fight-continues.txt,,8,1,1,1,0,0,0,0,0,False
Democratic Assembly,20170808-gipson-gives-thumbs-appointment-los-angeles-county-judge-judicial-council.txt,"September 15, 2017",12,3,3,1,0,0,0,0,0,False
Democratic Assembly,20170812-hundreds-turn-out-assemblymember-irwins-third-annual-k-12-resource-fair.txt,,13,7,7,0,0,0,0,0,0,False
Democratic Assembly,20170814-orange-county-legislators-urge-diplomatic-resolve-north-korea.txt,,13,4,3,1,0,0,0,0,0,False
Democratic Assembly,20170816-assemblymember-al-muratsuchi-presents-assembly-district-66s-women.txt,,20,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170818-assemblymember-al-muratsuchi-joins-south-bay-aerospace-industry-alliance.txt,,14,4,4,0,0,0,0,0,0,False
Democratic Assembly,20170818-gipson-applauds-attorney-general-xavier-becerra-settlement-favor-defrauded.txt,,10,3,3,1,0,0,0,0,0,False
Democratic Assembly,20170818-quirk-silva-calls-pres-trump-apologize-american-people.txt,,9,1,1,0,0,0,0,0,0,False
Democratic Assembly,20170823-media-advisory-assemblymember-irwin-co-host-veterans-military-job-fair.txt,,26,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170824-aaaaaaaassemblywoman-quirk-silva-urges-csu-make-students-budget-priority.txt,,15,6,5,1,0,0,0,0,0,False
Democratic Assembly,20170824-gipson-urges-white-house-keep-daca.txt,,7,2,2,1,0,0,0,0,0,False
Democratic Assembly,20170825-media-advisory-child-identity-theft-press-conference.txt,,20,6,2,4,0,0,0,0,0,False
Democratic Assembly,20170827-protecting-our-children-identity-theft.txt,,29,11,5,7,0,3,0,0,0,True
Democratic Assembly,20170828-assemblywoman-quirk-silva-hosts-orange-county-small-business-resource-fair.txt,,19,4,4,0,0,0,0,0,0,False
Democratic Assembly,20170829-assemblymember-irwin-announces-california-assembly-secures-extra-funding.txt,,25,7,2,5,0,5,0,0,0,True
Democratic Assembly,20170829-quirk-silva-leads-efforts-help-california-public-library-system.txt,,9,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170831-berman-and-colleagues-discuss-future-california-master-plan-uc-csu-ccc-0.txt,,22,7,6,1,0,0,0,0,0,False
Democratic Assembly,20170831-berman-and-colleagues-discuss-future-california-master-plan-uc-csu-ccc-and.txt,,22,7,6,1,0,0,0,0,0,False
Democratic Assembly,20170901-audit-protection-act-jointly-authored-assemblymembers-al-muratsuchi-phil.txt,,18,6,6,0,0,0,0,0,0,False
Democratic Assembly,20170904-gipson-condemns-decision-rescind-daca.txt,,18,4,3,2,0,0,0,0,0,False
Democratic Assembly,20170905-assemblymember-ash-kalra-releases-statement-daca-and-denounces-actions.txt,,7,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170905-assemblymember-irwins-statement-ending-daca-program.txt,,6,0,0,0,0,0,0,0,0,False
Democratic Assembly,20170905-assemblywoman-quirk-silva-leads-way-protect-stateas-children-and-families.txt,,10,1,1,0,0,0,0,0,0,False
Democratic Assembly,20170906-assemblywoman-quirk-silva-honors-sheriffas-deputy-assembly-floor.txt,,9,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170908-sharon-quirk-silva-authors-legislation-recognize-october-20th-arirang-day.txt,"October 20, 2017",11,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170911-quirk-silva-bill-protect-peace-officers-becomes-law.txt,,14,1,1,0,0,0,0,0,0,False
Democratic Assembly,20170911-sexual-assault-survivors-bill-rights-awaits-action-governor.txt,"October 15, 2017",19,5,5,0,0,0,0,0,0,False
Democratic Assembly,20170912-assemblymember-irwin-host-series-workshops-women.txt,,48,4,4,0,0,0,0,0,0,False
Democratic Assembly,20170912-assemblymemeber-gipson-urges-congress-do-better-dreamers.txt,,13,2,1,0,1,0,0,0,0,False
Democratic Assembly,20170914-bills-aiming-secure-california-cyberattacks-reach-governors-desk.txt,,16,3,3,1,0,0,0,0,0,False
Democratic Assembly,20170915-berman-responds-assembly-passage-housing-package.txt,,10,2,2,0,0,0,0,0,0,False
Democratic Assembly,20170915-re-daca-and-need-pass-dream-act.txt,,23,4,2,1,1,0,0,0,0,False
Democratic Assembly,20170915-re-daca-y-la-necesidad-de-pasar-el-dream-act.txt,,22,0,0,0,0,0,0,0,0,False
Democratic Assembly,20170915-senate-passes-assemblymember-al-muratsuchis-bill-supports-military-families.txt,,12,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170915-senate-passes-assemblymember-muratsuchis-bill-provide-legal-aid-veterans.txt,,14,3,3,0,0,0,0,0,0,False
Democratic Assembly,20170918-new-legislation-saves-students-time-and-money-toward-earning-degrees.txt,,13,4,2,2,0,0,0,0,0,False
Democratic Assembly,20170925-governor-signs-bill-easing-path-community-nonprofits-jobtrain-provide.txt,,22,11,11,0,0,0,0,0,0,False
Democratic Assembly,20170925-irvine-leaders-join-assemblywoman-quirk-silva-fast-track-veteran-cemetery.txt,,17,5,5,0,0,0,0,0,0,False
Democratic Assembly,20170925-september-26-national-voter-registration-day.txt,,11,2,2,1,0,0,0,0,0,False
Democratic Assembly,20170926-inaugural-freedom-festival-los-angeles-city-college.txt,,32,6,5,1,0,0,0,0,0,False
Democratic Assembly,20170927-bill-foster-fair-juries-authored-assemblymember-ash-kalra-signed-law.txt,,13,9,9,0,0,0,0,0,0,False
Democratic Assembly,20170928-governor-brown-signs-bill-preserve-sea-level-rise-database.txt,"January 1, 2023",14,6,5,1,0,0,0,0,1,True
Democratic Assembly,20170928-governor-signs-assemblywoman-rubios-ab-1625.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20171001-quirk-silvaa-authors-law-protect-veteransa-health.txt,,15,1,1,0,0,0,0,0,0,False
Democratic Assembly,20171002-assemblywoman-quirk-silva-explores-future-career-technical-education.txt,,14,4,3,0,1,0,0,0,0,False
Democratic Assembly,20171002-internet-all-foster-and-juvenile-justice-youth-act-2017.txt,,25,7,4,3,0,0,0,0,0,False
Democratic Assembly,20171003-governor-signs-assemblywoman-rubios-bill-crack-down-illegitimate-solicitors.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20171004-asm-gipson-and-staff-join-habitatla-watts-build-home-single-mother-and.txt,,14,4,4,0,0,0,0,0,0,False
Democratic Assembly,20171004-muratsuchi-talks-campus-safety-knx-radio.txt,,10,1,1,0,0,0,0,0,0,False
Democratic Assembly,20171005-bermans-bill-advancing-green-trucking-technologies-signed-law.txt,"January 1, 2018",14,4,4,1,0,0,0,0,0,False
Democratic Assembly,20171005-daca-protection-bill-authored-assemblymember-ash-kalra-signed-law-governor.txt,,13,5,3,2,0,0,0,0,0,False
Democratic Assembly,20171005-gipson-rebukes-trumps-attack-women.txt,,9,6,6,1,0,0,0,0,0,False
Democratic Assembly,20171005-governor-brown-signs-ab-360-provide-legal-aid-veterans.txt,,15,3,3,0,0,0,0,0,0,False
Democratic Assembly,20171005-governor-brown-signs-bill-promoting-government-transparency-and.txt,,13,3,3,0,0,0,0,0,0,False
Democratic Assembly,20171005-governor-brown-signs-bill-protect-child-sexual-assault-victims-repeated.txt,,15,6,5,1,0,0,0,0,1,True
Democratic Assembly,20171005-quirk-silva-student-success-bill-becomes-law.txt,"April 13, 2017",13,4,4,0,0,0,0,0,0,False
Democratic Assembly,20171005-select-committee-health-care-delivery-systems-and-universal-coverage.txt,,23,5,5,0,0,0,0,0,0,False
Democratic Assembly,20171006-flood-hazard-area-disclosure-bill-authored-assemblymember-ash-kalra-signed.txt,,14,3,3,0,0,0,0,0,0,False
Democratic Assembly,20171006-southern-california-businesses-celebrate-governor-brown-signing.txt,,21,4,3,1,0,0,0,0,0,False
Democratic Assembly,20171007-quirk-silvaas-effort-shed-light-political-contributions-becomes-law.txt,,12,4,4,0,0,0,0,0,0,False
Democratic Assembly,20171008-dakota-access-pipeline-bill-authored-assemblymember-ash-kalra-signed.txt,,10,1,1,0,0,0,0,0,0,False
Democratic Assembly,20171008-quirk-silva-legislation-homeless-and-poor-veterans-becomes-law.txt,,24,4,3,0,1,0,0,0,0,False
Democratic Assembly,20171009-governor-brown-signs-assemblymember-al-muratsuchis-california-refinery-jobs.txt,,29,9,9,0,0,0,0,0,0,False
Democratic Assembly,20171009-governor-brown-signs-bill-exclude-forgiven-student-loan-debt-state-tax.txt,,12,3,3,0,0,0,0,0,0,False
Democratic Assembly,20171009-governor-signs-rubios-bill-enhance-public-safety-allowing-more-appropriate.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20171010-california-eliminates-high-school-exit-exam-bill-assemblymember-ash-kalra.txt,,11,4,3,1,0,0,0,0,1,True
Democratic Assembly,20171011-governor-signs-bill-help-communities-adapt-climate-change.txt,,12,4,4,0,0,0,0,0,0,False
Democratic Assembly,20171011-governor-signs-gipson-bill-focused-humane-treatment-incarcerated-youth.txt,,18,6,6,0,0,0,0,0,0,False
Democratic Assembly,20171012-governor-brown-signs-sexual-assault-survivors-bill-rights.txt,,29,6,5,0,1,0,0,0,0,False
Democratic Assembly,20171012-governor-signs-rubios-bill-provide-housing-domestic-violence-survivors.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20171012-quirk-silva-extends-tax-credits-increase-college-grants.txt,,25,4,3,1,0,0,0,0,0,False
Democratic Assembly,20171012-sexually-exploited-children-will-no-longer-slip-through-cracks.txt,,15,2,2,0,0,0,0,0,0,False
Democratic Assembly,20171013-governor-signs-assemblywoman-rubios-bill-improve-trainings-foster-care.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20171013-governor-signs-assemblywoman-rubios-bill-prevent-unnecessary-preschool.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20171013-students-celebrate-signing-community-college-placement-legislation.txt,,12,3,1,3,0,0,0,0,0,False
Democratic Assembly,20171016-governor-signs-bill-crack-down-efforts-mislead-voters.txt,,9,3,2,1,0,0,0,0,0,False
Democratic Assembly,20171017-quirk-silva-leads-governor-brown-tour-fullertonas-fox-theatre.txt,,21,3,2,1,0,0,0,0,0,False
Democratic Assembly,20171018-statement-assemblymember-mike-gipson-filipino-american-history-month.txt,,6,2,2,0,0,0,0,0,0,False
Democratic Assembly,20171023-governor-brown-signs-legislation-allow-fresno-county-utilize-96-million.txt,,15,2,2,0,0,0,0,0,0,False
Democratic Assembly,20171114-first-round-transportation-projects-announced-64th-assembly-district.txt,,14,7,7,0,0,1,0,0,0,True
Democratic Assembly,20171115-gipson-champions-environmental-projects-64th-district.txt,,12,3,2,0,0,1,0,0,0,True
Democratic Assembly,20171116-statement-assemblymember-muratsuchi-chairman-legislative-audit-committee.txt,,14,4,4,0,0,0,0,0,0,False
Democratic Assembly,20171122-assemblymember-ash-kalra-denounces-actions-federal-immigration-officials.txt,,10,6,4,2,0,0,0,0,0,False
Democratic Assembly,20171129-assemblywoman-quirk-silva-continues-challenge-csu-trustees-tuition-increase.txt,,10,4,4,0,0,0,0,0,0,False
Democratic Assembly,20171130-world-aids-day.txt,,10,5,4,0,0,0,0,0,1,True
Democratic Assembly,20171207-assemblywoman-sharon-quirk-silva-addresses-anaheim-beautiful-luncheon.txt,,14,3,3,0,0,0,0,0,0,False
Democratic Assembly,20171212-assemblymember-arambula-testifies-support-funding-temperance-flat.txt,,32,2,2,0,0,0,0,0,0,False
Democratic Assembly,20171213-rubio-hosts-holiday-toy-drive-event.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20171214-quirk-silva-urges-congress-protect-net-neutrality.txt,,11,2,2,0,0,0,0,0,0,False
Democratic Assembly,20171222-assemblymember-mike-gipson-and-our-people-barbershop.txt,"December 23, 2017",13,1,1,0,0,0,0,0,0,False
Democratic Assembly,20171227-legislation-authored-assemblymember-marc-berman-take-effect-january-1-2018.txt,"January 1, 2018",39,7,5,2,0,0,0,0,1,True
Democratic Assembly,20171230-assemblymember-mike-gipson-blasts-trump-firing-all-members-hivaids-advisory.txt,,9,7,6,0,0,0,0,0,1,True
Democratic Assembly,20180102-gipson-tapped-member-transportation-committee.txt,,11,4,4,1,0,0,0,0,0,False
Democratic Assembly,20180103-aaaaaaaassemblywoman-quirk-silva-fights-continue-funds-career-technical.txt,,24,6,6,0,0,0,0,0,0,False
Democratic Assembly,20180103-assemblymembers-al-muratsuchi-and-bill-quirk-introduce-panic-button-bill.txt,,18,9,8,1,0,0,0,0,0,False
Democratic Assembly,20180104-assemblywoman-quirk-silva-fights-protect-victims-california-wildfires.txt,,18,8,8,0,0,0,0,0,0,False
